# ensayo 2026-09-21 18:34:24
# lc1_cuentas_por_N=14.41  lc1_cero_N=51.78  lc1_int16=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
1729782,2.400,1,hacia_A,-0.7650,7955,-230,-28,-452,-30,0,0,4,10876
1729832,2.450,1,hacia_A,-0.7892,7955,-235,-29,-452,-30,0,0,4,10997
1729882,2.500,1,hacia_A,-0.8142,7955,-237,-30,-448,-30,0,0,4,10999
1729932,2.550,1,hacia_A,-0.8367,7955,-240,-27,-452,-30,0,0,4,10996
1729982,2.600,1,hacia_A,-0.8617,7941,-245,-30,-457,-30,0,0,4,10874
1730032,2.650,1,hacia_A,-0.8833,7941,-250,-26,-458,-30,0,0,4,10995
1730082,2.700,1,hacia_A,-0.9058,7941,-254,-27,-456,-30,0,0,4,10998
1730132,2.750,1,hacia_A,-0.9292,7941,-257,-28,-466,-30,0,0,4,10997
1730182,2.800,1,hacia_A,-0.9525,7928,-262,-28,-463,-30,0,0,4,10878
1730232,2.850,1,hacia_A,-0.9750,7928,-264,-27,-463,-30,0,0,4,10997
1730282,2.900,1,hacia_A,-0.9983,7928,-269,-28,-472,-30,0,0,4,10999
1730332,2.950,1,hacia_A,-1.0208,7928,-272,-27,-462,-30,0,0,4,10996
1730382,3.000,1,hacia_A,-1.0458,7925,-274,-30,-469,-30,0,0,4,10865
1730432,3.050,1,hacia_A,-1.0700,7925,-277,-29,-463,-30,0,0,4,10993
1730482,3.100,1,hacia_A,-1.0958,7925,-278,-31,-467,-30,0,0,4,10997
1730532,3.150,1,hacia_A,-1.1200,7925,-280,-29,-464,-30,0,0,4,10998
1730582,3.200,1,hacia_A,-1.1450,7919,-281,-30,-469,-30,0,0,4,10875
1730632,3.250,1,hacia_A,-1.1692,7919,-281,-29,-470,-30,0,0,4,10996
1730682,3.300,1,hacia_A,-1.1958,7919,-283,-32,-469,-30,0,0,4,10997
1730732,3.350,1,hacia_A,-1.2192,7919,-284,-28,-473,-30,0,0,4,10997
1730782,3.400,1,hacia_A,-1.2433,7912,-285,-29,-472,-30,0,0,4,10870
1730832,3.450,1,hacia_A,-1.2667,7912,-286,-28,-469,-30,0,0,4,10997
1730882,3.500,1,hacia_A,-1.2925,7912,-289,-31,-470,-30,0,0,4,10998
1730932,3.550,1,hacia_A,-1.3175,7912,-291,-30,-466,-30,0,0,4,10998
1730982,3.600,1,hacia_A,-1.3417,7887,-293,-29,-468,-30,0,0,4,10872
1731032,3.650,1,hacia_A,-1.3675,7887,-295,-31,-467,-30,0,0,4,10995
1731082,3.700,1,hacia_A,-1.3942,7887,-298,-32,-470,-30,0,0,4,10998
1731132,3.750,1,hacia_A,-1.4200,7887,-302,-31,-460,-30,0,0,4,10996
1731182,3.800,1,hacia_A,-1.4475,7900,-305,-33,-460,-30,0,0,4,10877
1731232,3.850,1,hacia_A,-1.4783,7900,-307,-37,-454,-30,0,0,4,10997
1731282,3.900,1,hacia_A,-1.5092,7900,-308,-37,-453,-30,0,0,4,10999
1731332,3.950,1,hacia_A,-1.5425,7900,-310,-40,-440,-30,0,0,4,10994
1731382,4.000,1,hacia_A,-1.5750,7898,-310,-39,-430,-30,0,0,4,10867
1731432,4.050,1,hacia_A,-1.6067,7898,-313,-38,-424,-30,0,0,4,10995
1731482,4.100,1,hacia_A,-1.6358,7898,-314,-35,-424,-30,0,0,4,10998
1731532,4.150,1,hacia_A,-1.6650,7898,-313,-35,-416,-30,0,0,4,10997
1731582,4.200,1,hacia_A,-1.6958,7902,-313,-37,-415,-30,0,0,4,10877
1731632,4.250,1,hacia_A,-1.7258,7902,-315,-36,-416,-30,0,0,4,10997
1731682,4.300,1,hacia_A,-1.7533,7902,-316,-33,-410,-30,0,0,4,10998
1731732,4.350,1,hacia_A,-1.7800,7902,-316,-32,-413,-30,0,0,4,10995
1731782,4.400,1,hacia_A,-1.8025,7912,-318,-27,-414,-30,0,0,4,10873
1731832,4.450,1,hacia_A,-1.8258,7912,-319,-28,-417,-30,0,0,4,10996
1731882,4.500,1,hacia_A,-1.8467,7912,-320,-25,-425,0,1,0,3,10997
1731932,4.550,1,hacia_A,-1.8625,7912,-318,-19,-394,30,1,0,5,10996
1731982,4.600,1,volviendo_a_B,-1.8642,7905,-315,-2,-357,30,1,0,5,10870
1732032,4.650,1,volviendo_a_B,-1.8592,7905,-315,6,-343,30,1,0,5,10995
1732082,4.700,1,volviendo_a_B,-1.8508,7905,-316,10,-333,30,1,0,5,10997
1732132,4.750,1,volviendo_a_B,-1.8392,7905,-316,14,-322,30,1,0,5,10997
1732182,4.800,1,volviendo_a_B,-1.8250,7905,-313,17,-319,30,1,0,5,10875
1732232,4.850,1,volviendo_a_B,-1.8058,7905,-310,23,-313,30,0,0,5,10997
1732282,4.900,1,volviendo_a_B,-1.7792,7905,-309,32,-316,30,0,0,5,11001
1732332,4.950,1,volviendo_a_B,-1.7517,7905,-310,33,-319,30,0,0,5,10993
1732382,5.000,1,volviendo_a_B,-1.7233,7905,-314,34,-328,30,0,0,5,10875
1732432,5.050,1,volviendo_a_B,-1.6958,7905,-314,33,-321,30,0,0,5,10996
1732482,5.100,1,volviendo_a_B,-1.6742,7905,-311,26,-319,30,0,0,5,10996
1732532,5.150,1,volviendo_a_B,-1.6525,7905,-311,26,-319,30,0,0,5,10996
1732582,5.200,1,volviendo_a_B,-1.6300,7910,-311,27,-315,30,0,0,5,10875
1732632,5.250,1,volviendo_a_B,-1.6067,7910,-309,28,-324,30,0,0,5,10994
1732682,5.300,1,volviendo_a_B,-1.5792,7910,-307,33,-320,30,0,0,5,10997
1732732,5.350,1,volviendo_a_B,-1.5483,7910,-306,37,-327,30,0,0,5,10995
1732782,5.400,1,volviendo_a_B,-1.5175,7921,-302,37,-335,30,0,0,5,10878
1732832,5.450,1,volviendo_a_B,-1.4858,7921,-298,38,-339,30,0,0,5,10997
1732882,5.500,1,volviendo_a_B,-1.4525,7921,-296,40,-352,30,0,0,5,10997
1732932,5.550,1,volviendo_a_B,-1.4208,7921,-294,38,-350,30,0,0,5,10998
1732982,5.600,1,volviendo_a_B,-1.3900,7921,-293,37,-350,30,0,0,5,10873
1733032,5.650,1,volviendo_a_B,-1.3600,7921,-293,36,-356,30,0,0,5,10994
1733082,5.700,1,volviendo_a_B,-1.3333,7921,-290,32,-361,30,0,0,5,10998
1733132,5.750,1,volviendo_a_B,-1.3075,7921,-289,31,-360,30,0,0,5,10996
1733182,5.800,1,volviendo_a_B,-1.2800,7938,-288,33,-359,30,0,0,5,10874
1733232,5.850,1,volviendo_a_B,-1.2533,7938,-287,32,-366,30,0,0,5,10996
1733282,5.900,1,volviendo_a_B,-1.2258,7938,-286,33,-368,30,0,0,5,10996
1733332,5.950,1,volviendo_a_B,-1.1992,7938,-284,32,-363,30,0,0,5,10996
1733382,6.000,1,volviendo_a_B,-1.1742,7948,-283,30,-366,30,0,0,5,10868
1733432,6.050,1,volviendo_a_B,-1.1492,7948,-281,30,-365,30,0,0,5,10997
1733482,6.100,1,volviendo_a_B,-1.1250,7948,-280,29,-357,30,0,0,5,10998
1733532,6.150,1,volviendo_a_B,-1.1025,7948,-277,27,-364,30,0,0,5,10996
1733582,6.200,1,volviendo_a_B,-1.0800,7952,-275,27,-355,30,0,0,5,10873
1733632,6.250,1,volviendo_a_B,-1.0575,7952,-273,27,-359,30,0,0,5,10996
1733682,6.300,1,volviendo_a_B,-1.0350,7952,-270,27,-352,30,0,0,5,10996
1733732,6.350,1,volviendo_a_B,-1.0133,7952,-269,26,-351,30,0,0,5,10998
1733782,6.400,1,volviendo_a_B,-0.9908,7966,-265,27,-353,30,0,0,5,10876
1733832,6.450,1,volviendo_a_B,-0.9692,7966,-261,26,-351,30,0,0,5,10998
1733882,6.500,1,volviendo_a_B,-0.9458,7966,-258,28,-340,30,0,0,5,10996
1733932,6.550,1,volviendo_a_B,-0.9217,7966,-256,29,-347,30,0,0,5,10997
1733982,6.600,1,volviendo_a_B,-0.8967,7974,-254,30,-344,30,0,0,5,10875
1734032,6.650,1,volviendo_a_B,-0.8733,7974,-252,28,-346,30,0,0,5,10996
1734082,6.700,1,volviendo_a_B,-0.8483,7974,-251,30,-344,30,0,0,5,10999
1734132,6.750,1,volviendo_a_B,-0.8233,7974,-248,30,-344,30,0,0,5,10997
1734182,6.800,1,volviendo_a_B,-0.7975,7981,-246,31,-344,30,0,0,5,10875
1734232,6.850,1,volviendo_a_B,-0.7742,7981,-244,28,-340,30,0,0,5,10995
1734282,6.900,1,volviendo_a_B,-0.7508,7981,-241,28,-341,30,0,0,5,10997
1734332,6.950,1,volviendo_a_B,-0.7275,7981,-239,28,-341,30,0,0,5,10997
1734382,7.000,1,volviendo_a_B,-0.7058,7998,-236,26,-340,30,0,0,5,10873
1734432,7.050,1,volviendo_a_B,-0.6833,7998,-231,27,-329,30,0,0,5,10996
1734482,7.100,1,volviendo_a_B,-0.6608,7998,-227,27,-327,30,0,0,5,10997
1734532,7.150,1,volviendo_a_B,-0.6392,7998,-224,26,-332,30,0,0,5,10997
1734582,7.200,1,volviendo_a_B,-0.6158,8015,-220,28,-328,30,0,0,5,10875
1734632,7.250,1,volviendo_a_B,-0.5925,8015,-217,28,-321,30,0,0,5,10996
1734682,7.300,1,volviendo_a_B,-0.5700,8015,-213,27,-322,30,0,0,5,10997
1734732,7.350,1,volviendo_a_B,-0.5483,8015,-209,26,-314,30,0,0,5,10996
1734782,7.400,1,volviendo_a_B,-0.5267,8030,-205,26,-308,30,0,0,5,10875
1734832,7.450,1,volviendo_a_B,-0.5067,8030,-202,24,-307,30,0,0,5,10997
1734882,7.500,1,volviendo_a_B,-0.4858,8030,-197,25,-304,30,0,0,5,10998
1734932,7.550,1,volviendo_a_B,-0.4650,8030,-193,25,-296,30,0,0,5,10996
1734982,7.600,1,volviendo_a_B,-0.4458,8044,-190,23,-291,30,0,0,5,10869
1735032,7.650,1,volviendo_a_B,-0.4292,8044,-186,20,-284,30,0,0,5,10995
1735082,7.700,1,volviendo_a_B,-0.4117,8044,-184,21,-274,30,0,0,5,10996
1735132,7.750,1,volviendo_a_B,-0.3933,8044,-180,22,-267,30,0,0,5,10997
1735182,7.800,1,volviendo_a_B,-0.3758,8061,-177,21,-261,30,0,0,5,10875
1735232,7.850,1,volviendo_a_B,-0.3592,8061,-174,20,-252,30,0,0,5,10996
1735282,7.900,1,volviendo_a_B,-0.3417,8061,-172,21,-245,30,0,0,5,10996
1735332,7.950,1,volviendo_a_B,-0.3267,8061,-168,18,-234,30,0,0,5,10998
1735382,8.000,1,volviendo_a_B,-0.3108,8086,-162,19,-228,30,0,0,5,10870
1735432,8.050,1,volviendo_a_B,-0.2958,8086,-157,18,-215,30,0,0,5,10994
1735482,8.100,1,volviendo_a_B,-0.2800,8086,-151,19,-207,30,0,0,5,10997
1735532,8.150,1,volviendo_a_B,-0.2658,8086,-146,17,-196,30,0,0,5,10997
1735582,8.200,1,volviendo_a_B,-0.2517,8118,-139,17,-191,30,0,0,5,10875
1735632,8.250,1,volviendo_a_B,-0.2383,8118,-133,16,-180,30,0,0,5,10996
1735682,8.300,1,volviendo_a_B,-0.2242,8118,-125,17,-171,30,0,0,5,10996
1735732,8.350,1,volviendo_a_B,-0.2083,8118,-118,19,-151,30,0,0,5,10996
1735782,8.400,1,volviendo_a_B,-0.1925,8140,-111,19,-150,30,0,0,5,10871
1735832,8.450,1,volviendo_a_B,-0.1750,8140,-105,21,-143,30,0,0,5,10998
1735882,8.500,1,volviendo_a_B,-0.1600,8140,-98,18,-137,30,0,0,5,10997
1735932,8.550,1,volviendo_a_B,-0.1433,8140,-92,20,-125,30,0,0,5,10997
1735982,8.600,1,volviendo_a_B,-0.1300,8160,-84,16,-113,30,0,0,5,10874
1736032,8.650,1,volviendo_a_B,-0.1133,8160,-77,20,-106,30,0,0,5,10994
1736082,8.700,1,volviendo_a_B,-0.0967,8160,-72,20,-102,30,0,0,5,10997
1736132,8.750,1,volviendo_a_B,-0.0800,8160,-66,20,-96,30,0,0,5,10998
1736182,8.800,1,volviendo_a_B,-0.0650,8154,-62,18,-89,0,0,1,3,10873
1736232,8.850,1,volviendo_a_B,-0.0608,8154,-60,5,-95,0,0,1,3,11001
1736282,8.900,1,volviendo_a_B,-0.0608,8154,-57,0,-96,0,0,1,3,10993
1736332,8.950,1,volviendo_a_B,-0.0600,8154,-55,1,-98,0,0,1,3,10996
