# ensayo 2026-09-15 20:06:24
# lc1_cuentas_por_N=14.41  lc1_cero_N=51.78  lc1_int16=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
91228944,4.350,1,volviendo_a_A,1.7143,8091,-103,-11,-202,-30,0,1,4,10995
91228994,4.400,1,volviendo_a_A,1.7035,8086,-107,-13,-214,-30,0,1,4,10877
91229044,4.450,1,volviendo_a_A,1.6885,8086,-110,-18,-224,-30,0,0,4,10990
91229094,4.500,1,volviendo_a_A,1.6727,8086,-115,-19,-228,-30,0,0,4,10991
91229144,4.550,1,volviendo_a_A,1.6560,8086,-117,-20,-233,-30,0,0,4,10996
91229194,4.600,1,volviendo_a_A,1.6368,8104,-120,-23,-239,-30,0,0,4,10866
91229244,4.650,1,volviendo_a_A,1.6160,8104,-122,-25,-244,-30,0,0,4,10991
91229294,4.700,1,volviendo_a_A,1.5960,8104,-121,-24,-252,-30,0,0,4,10989
91229344,4.750,1,volviendo_a_A,1.5760,8104,-119,-24,-257,-30,0,0,4,10994
91229394,4.800,1,volviendo_a_A,1.5560,8100,-118,-24,-260,-30,0,0,4,10873
91229444,4.850,1,volviendo_a_A,1.5352,8100,-116,-25,-260,-30,0,0,4,10995
91229494,4.900,1,volviendo_a_A,1.5143,8100,-114,-25,-267,-30,0,0,4,10986
91229544,4.950,1,volviendo_a_A,1.4960,8100,-113,-22,-279,-30,0,0,4,10996
91229594,5.000,1,volviendo_a_A,1.4802,8080,-112,-19,-288,-30,0,0,4,10871
91229644,5.050,1,volviendo_a_A,1.4652,8080,-113,-18,-298,-30,0,0,4,10993
91229694,5.100,1,volviendo_a_A,1.4510,8080,-116,-17,-310,-30,0,0,4,10989
91229744,5.150,1,volviendo_a_A,1.4377,8080,-119,-16,-320,-30,0,0,4,10991
91229794,5.200,1,volviendo_a_A,1.4252,8052,-123,-15,-332,-30,0,0,4,10874
91229844,5.250,1,volviendo_a_A,1.4127,8052,-128,-15,-344,-30,0,0,4,10993
91229894,5.300,1,volviendo_a_A,1.4002,8052,-133,-15,-361,-30,0,0,4,10983
91229944,5.350,1,volviendo_a_A,1.3893,8052,-139,-13,-368,-30,0,0,4,10991
91229994,5.400,1,volviendo_a_A,1.3752,8029,-146,-17,-377,-30,0,0,4,10879
91230044,5.450,1,volviendo_a_A,1.3593,8029,-152,-19,-389,-30,0,0,4,10986
91230094,5.500,1,volviendo_a_A,1.3418,8029,-158,-21,-392,-30,0,0,4,10992
91230144,5.550,1,volviendo_a_A,1.3227,8029,-165,-23,-394,-30,0,0,4,10992
91230194,5.600,1,volviendo_a_A,1.3027,8020,-170,-24,-403,-30,0,0,4,10875
91230244,5.650,1,volviendo_a_A,1.2843,8020,-173,-22,-407,-30,0,0,4,10987
91230294,5.700,1,volviendo_a_A,1.2627,8020,-176,-26,-411,-30,0,0,4,10993
91230344,5.750,1,volviendo_a_A,1.2385,8020,-180,-29,-408,-30,0,0,4,10992
91230394,5.800,1,volviendo_a_A,1.2135,8030,-182,-30,-405,-30,0,0,4,10874
91230444,5.850,1,volviendo_a_A,1.1868,8030,-182,-32,-403,-30,0,0,4,10996
91230494,5.900,1,volviendo_a_A,1.1610,8030,-182,-31,-398,-30,0,0,4,10989
91230544,5.950,1,volviendo_a_A,1.1335,8030,-182,-33,-402,-30,0,0,4,10992
91230594,6.000,1,volviendo_a_A,1.1077,8012,-184,-31,-395,-30,0,0,4,10881
91230644,6.050,1,volviendo_a_A,1.0835,8012,-185,-29,-404,-30,0,0,4,10991
91230694,6.100,1,volviendo_a_A,1.0602,8012,-186,-28,-402,-30,0,0,4,10988
91230744,6.150,1,volviendo_a_A,1.0368,8012,-187,-28,-408,-30,0,0,4,10990
91230794,6.200,1,volviendo_a_A,1.0152,7993,-190,-26,-409,-30,0,0,4,10873
91230844,6.250,1,volviendo_a_A,0.9943,7993,-194,-25,-414,-30,0,0,4,10996
91230894,6.300,1,volviendo_a_A,0.9735,7993,-198,-25,-421,-30,0,0,4,10985
91230944,6.350,1,volviendo_a_A,0.9535,7993,-202,-24,-429,-30,0,0,4,10991
91230994,6.400,1,volviendo_a_A,0.9335,7970,-206,-24,-431,-30,0,0,4,10876
91231044,6.450,1,volviendo_a_A,0.9135,7970,-211,-24,-430,-30,0,0,4,10988
91231094,6.500,1,volviendo_a_A,0.8927,7970,-216,-25,-438,-30,0,0,4,10991
91231144,6.550,1,volviendo_a_A,0.8693,7970,-222,-28,-440,-30,0,0,4,10994
91231194,6.600,1,volviendo_a_A,0.8460,7959,-227,-28,-434,-30,0,0,4,10881
91231244,6.650,1,volviendo_a_A,0.8210,7959,-232,-30,-438,-30,0,0,4,10990
91231294,6.700,1,volviendo_a_A,0.7960,7959,-235,-30,-439,-30,0,0,4,10989
91231344,6.750,1,volviendo_a_A,0.7685,7959,-239,-33,-433,-30,0,0,4,10993
91231394,6.800,1,volviendo_a_A,0.7402,7960,-244,-34,-426,-30,0,0,4,10874
91231444,6.850,1,volviendo_a_A,0.7110,7960,-246,-35,-425,-30,0,0,4,10990
91231494,6.900,1,volviendo_a_A,0.6818,7960,-246,-35,-427,-30,0,0,4,10991
91231544,6.950,1,volviendo_a_A,0.6543,7960,-247,-33,-417,-30,0,0,4,10994
91231594,7.000,1,volviendo_a_A,0.6268,7958,-247,-33,-415,-30,0,0,4,10881
91231644,7.050,1,volviendo_a_A,0.5985,7958,-247,-34,-416,-30,0,0,4,10990
91231694,7.100,1,volviendo_a_A,0.5718,7958,-249,-32,-411,-30,0,0,4,10987
91231744,7.150,1,volviendo_a_A,0.5460,7958,-249,-31,-410,-30,0,0,4,10990
91231794,7.200,1,volviendo_a_A,0.5210,7942,-249,-30,-415,-30,0,0,4,10878
91231844,7.250,1,volviendo_a_A,0.4960,7942,-251,-30,-411,-30,0,0,4,10993
91231894,7.300,1,volviendo_a_A,0.4710,7942,-254,-30,-413,-30,0,0,4,10987
91231944,7.350,1,volviendo_a_A,0.4468,7942,-256,-29,-417,-30,0,0,4,10991
91231994,7.400,1,volviendo_a_A,0.4227,7928,-260,-29,-415,-30,0,0,4,10875
91232044,7.450,1,volviendo_a_A,0.3993,7928,-264,-28,-420,-30,0,0,4,10990
91232094,7.500,1,volviendo_a_A,0.3752,7928,-268,-29,-414,-30,0,0,4,10994
91232144,7.550,1,volviendo_a_A,0.3493,7928,-272,-31,-415,-30,0,0,4,10990
91232194,7.600,1,volviendo_a_A,0.3243,7911,-275,-30,-412,-30,0,0,4,10875
91232244,7.650,1,volviendo_a_A,0.2968,7911,-278,-33,-412,-30,0,0,4,10989
91232294,7.700,1,volviendo_a_A,0.2685,7911,-281,-34,-410,-30,0,0,4,10989
91232344,7.750,1,volviendo_a_A,0.2410,7911,-285,-33,-403,-30,0,0,4,10992
91232394,7.800,1,volviendo_a_A,0.2127,7917,-286,-34,-407,-30,0,0,4,10877
91232444,7.850,1,volviendo_a_A,0.1860,7917,-288,-32,-403,-30,0,0,4,10989
91232494,7.900,1,volviendo_a_A,0.1602,7917,-288,-31,-406,-30,0,0,4,10991
91232544,7.950,1,volviendo_a_A,0.1335,7917,-289,-32,-403,-30,0,0,4,10989
91232594,8.000,1,volviendo_a_A,0.1102,7905,-290,-28,-403,-30,0,0,4,10878
91232644,8.050,1,volviendo_a_A,0.0852,7905,-292,-30,-411,-30,0,0,4,10988
91232694,8.100,1,volviendo_a_A,0.0627,7905,-292,-27,-406,-30,0,0,4,10993
91232744,8.150,1,volviendo_a_A,0.0410,7905,-293,-26,-409,-30,0,0,4,10992
91232794,8.200,1,volviendo_a_A,0.0202,7888,-295,-25,-421,0,0,0,3,10871
91232844,8.250,1,volviendo_a_A,0.0077,7888,-294,-15,-394,0,0,0,3,10992
91232894,8.300,1,volviendo_a_A,0.0043,7888,-294,-4,-400,0,0,0,3,10992
91232944,8.350,1,volviendo_a_A,0.0052,7888,-297,1,-403,0,0,0,3,10993
