# ensayo 2026-09-14 19:46:48
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
3651195,2.650,1,hacia_B,1.0063,8009,-233,25,-325,30,0,0,5,10998
3651245,2.700,1,hacia_B,1.0255,8009,-226,23,-321,30,0,0,5,10999
3651295,2.750,1,hacia_B,1.0438,8009,-221,22,-319,30,0,0,5,10998
3651345,2.800,1,hacia_B,1.0630,8026,-215,23,-312,30,0,0,5,10884
3651395,2.850,1,hacia_B,1.0838,8026,-209,25,-314,30,0,0,5,10998
3651445,2.900,1,hacia_B,1.1072,8026,-202,28,-308,30,0,0,5,10998
3651495,2.950,1,hacia_B,1.1313,8026,-198,29,-313,30,0,0,5,10998
3651545,3.000,1,hacia_B,1.1580,8014,-195,32,-308,30,0,0,5,10883
3651595,3.050,1,hacia_B,1.1847,8014,-190,32,-322,30,0,0,5,10996
3651645,3.100,1,hacia_B,1.2130,8014,-190,34,-322,30,0,0,5,10999
3651695,3.150,1,hacia_B,1.2413,8014,-189,34,-323,30,0,0,5,10998
3651745,3.200,1,hacia_B,1.2688,8015,-188,33,-327,30,0,0,5,10880
3651795,3.250,1,hacia_B,1.2955,8015,-189,32,-324,30,0,0,5,10997
3651845,3.300,1,hacia_B,1.3197,8015,-189,29,-323,30,0,0,5,10999
3651895,3.350,1,hacia_B,1.3405,8015,-190,25,-315,30,0,0,5,10998
3651945,3.400,1,hacia_B,1.3580,8038,-190,21,-305,30,0,0,5,10886
3651995,3.450,1,hacia_B,1.3730,8038,-190,18,-294,30,0,0,5,10998
3652045,3.500,1,hacia_B,1.3888,8038,-187,19,-285,30,0,0,5,10999
3652095,3.550,1,hacia_B,1.4055,8038,-184,20,-276,30,0,0,5,10998
3652145,3.600,1,hacia_B,1.4205,8068,-181,18,-267,30,0,0,5,10886
3652195,3.650,1,hacia_B,1.4355,8068,-178,18,-259,30,0,0,5,10997
3652245,3.700,1,hacia_B,1.4472,8068,-173,14,-242,30,0,0,5,10999
3652295,3.750,1,hacia_B,1.4588,8068,-167,14,-235,30,0,0,5,10999
3652345,3.800,1,hacia_B,1.4730,8084,-160,17,-225,30,0,0,5,10883
3652395,3.850,1,hacia_B,1.4872,8084,-153,17,-209,30,0,0,5,10998
3652445,3.900,1,hacia_B,1.5022,8084,-148,18,-203,30,0,0,5,10998
3652495,3.950,1,hacia_B,1.5188,8084,-142,20,-196,30,0,0,5,10998
3652545,4.000,1,hacia_B,1.5355,8090,-137,20,-190,30,0,0,5,10884
3652595,4.050,1,hacia_B,1.5530,8090,-133,21,-184,30,0,0,5,10997
3652645,4.100,1,hacia_B,1.5713,8090,-128,22,-183,30,0,0,5,10997
3652695,4.150,1,hacia_B,1.5913,8090,-125,24,-176,30,0,0,5,10998
3652745,4.200,1,hacia_B,1.6130,8069,-126,26,-170,30,0,0,5,10882
3652795,4.250,1,hacia_B,1.6322,8069,-127,23,-165,30,0,0,5,10997
3652845,4.300,1,hacia_B,1.6488,8069,-129,20,-159,30,0,0,5,10998
3652895,4.350,1,hacia_B,1.6655,8069,-131,20,-148,30,0,0,5,10997
3652945,4.400,1,hacia_B,1.6813,8068,-133,19,-142,30,0,0,5,10883
3652995,4.450,1,hacia_B,1.6980,8068,-135,20,-136,30,0,0,5,10996
3653045,4.500,1,hacia_B,1.7130,8068,-138,18,-127,0,0,1,3,10998
3653095,4.550,1,hacia_B,1.7172,8068,-140,5,-140,-30,0,1,4,10999
3653145,4.600,1,volviendo_a_A,1.7163,8073,-139,-1,-182,-30,0,1,4,10878
3653195,4.650,1,volviendo_a_A,1.7122,8073,-139,-5,-198,-30,0,1,4,10999
3653245,4.700,1,volviendo_a_A,1.7030,8073,-139,-11,-213,-30,0,1,4,10998
3653295,4.750,1,volviendo_a_A,1.6930,8073,-138,-12,-223,-30,0,1,4,10998
3653345,4.800,1,volviendo_a_A,1.6780,8078,-137,-18,-227,-30,0,0,4,10887
3653395,4.850,1,volviendo_a_A,1.6605,8078,-136,-21,-227,-30,0,0,4,10996
3653445,4.900,1,volviendo_a_A,1.6430,8078,-135,-21,-235,-30,0,0,4,10998
3653495,4.950,1,volviendo_a_A,1.6247,8078,-134,-22,-240,-30,0,0,4,10999
3653545,5.000,1,volviendo_a_A,1.6072,8077,-134,-21,-247,-30,0,0,4,10882
3653595,5.050,1,volviendo_a_A,1.5888,8077,-133,-22,-258,-30,0,0,4,10996
3653645,5.100,1,volviendo_a_A,1.5713,8077,-133,-21,-260,-30,0,0,4,10997
3653695,5.150,1,volviendo_a_A,1.5522,8077,-132,-23,-267,-30,0,0,4,11000
3653745,5.200,1,volviendo_a_A,1.5338,8064,-133,-22,-276,-30,0,0,4,10885
3653795,5.250,1,volviendo_a_A,1.5163,8064,-133,-21,-286,-30,0,0,4,10998
3653845,5.300,1,volviendo_a_A,1.4997,8064,-135,-20,-293,-30,0,0,4,10999
3653895,5.350,1,volviendo_a_A,1.4855,8064,-136,-17,-307,-30,0,0,4,10999
3653945,5.400,1,volviendo_a_A,1.4730,8048,-139,-15,-315,-30,0,0,4,10882
3653995,5.450,1,volviendo_a_A,1.4597,8048,-142,-16,-330,-30,0,0,4,11004
3654045,5.500,1,volviendo_a_A,1.4463,8048,-145,-16,-342,-30,0,0,4,10995
3654095,5.550,1,volviendo_a_A,1.4313,8048,-149,-18,-347,-30,0,0,4,10998
3654145,5.600,1,volviendo_a_A,1.4163,8032,-152,-18,-359,-30,0,0,4,10877
3654195,5.650,1,volviendo_a_A,1.4013,8032,-157,-18,-368,-30,0,0,4,10997
3654245,5.700,1,volviendo_a_A,1.3855,8032,-162,-19,-377,-30,0,0,4,10998
3654295,5.750,1,volviendo_a_A,1.3713,8032,-166,-17,-383,-30,0,0,4,10999
3654345,5.800,1,volviendo_a_A,1.3547,8022,-169,-20,-383,-30,0,0,4,10887
3654395,5.850,1,volviendo_a_A,1.3363,8022,-173,-22,-394,-30,0,0,4,10998
3654445,5.900,1,volviendo_a_A,1.3172,8022,-176,-23,-401,-30,0,0,4,10999
3654495,5.950,1,volviendo_a_A,1.2955,8022,-180,-26,-404,-30,0,0,4,10997
3654545,6.000,1,volviendo_a_A,1.2755,8024,-182,-24,-407,-30,0,0,4,10885
3654595,6.050,1,volviendo_a_A,1.2547,8024,-183,-25,-414,-30,0,0,4,10999
3654645,6.100,1,volviendo_a_A,1.2338,8024,-186,-25,-416,-30,0,0,4,10998
3654695,6.150,1,volviendo_a_A,1.2097,8024,-187,-29,-416,-30,0,0,4,11000
3654745,6.200,1,volviendo_a_A,1.1863,8010,-189,-28,-414,-30,0,0,4,10880
3654795,6.250,1,volviendo_a_A,1.1622,8010,-190,-29,-418,-30,0,0,4,10998
3654845,6.300,1,volviendo_a_A,1.1397,8010,-192,-27,-418,-30,0,0,4,10997
3654895,6.350,1,volviendo_a_A,1.1172,8010,-193,-27,-419,-30,0,0,4,10999
3654945,6.400,1,volviendo_a_A,1.0938,7994,-196,-28,-422,-30,0,0,4,10886
3654995,6.450,1,volviendo_a_A,1.0722,7994,-199,-26,-427,-30,0,0,4,10999
3655045,6.500,1,volviendo_a_A,1.0513,7994,-202,-25,-430,-30,0,0,4,10996
3655095,6.550,1,volviendo_a_A,1.0288,7994,-205,-27,-433,-30,0,0,4,11000
3655145,6.600,1,volviendo_a_A,1.0063,7972,-210,-27,-432,-30,0,0,4,10878
3655195,6.650,1,volviendo_a_A,0.9838,7972,-214,-27,-436,-30,0,0,4,10997
3655245,6.700,1,volviendo_a_A,0.9605,7972,-217,-28,-437,-30,0,0,4,10998
3655295,6.750,1,volviendo_a_A,0.9380,7972,-222,-27,-438,-30,0,0,4,10998
3655345,6.800,1,volviendo_a_A,0.9138,7968,-225,-29,-440,-30,0,0,4,10885
3655395,6.850,1,volviendo_a_A,0.8897,7968,-228,-29,-442,-30,0,0,4,10997
3655445,6.900,1,volviendo_a_A,0.8630,7968,-231,-32,-437,-30,0,0,4,10996
3655495,6.950,1,volviendo_a_A,0.8380,7968,-234,-30,-437,-30,0,0,4,10999
3655545,7.000,1,volviendo_a_A,0.8122,7950,-237,-31,-438,-30,0,0,4,10887
3655595,7.050,1,volviendo_a_A,0.7863,7950,-238,-31,-435,-30,0,0,4,10998
3655645,7.100,1,volviendo_a_A,0.7580,7950,-241,-34,-436,-30,0,0,4,10998
3655695,7.150,1,volviendo_a_A,0.7305,7950,-243,-33,-431,-30,0,0,4,10999
3655745,7.200,1,volviendo_a_A,0.7030,7956,-246,-33,-429,-30,0,0,4,10882
3655795,7.250,1,volviendo_a_A,0.6763,7956,-247,-32,-424,-30,0,0,4,10996
3655845,7.300,1,volviendo_a_A,0.6505,7956,-249,-31,-424,-30,0,0,4,10999
3655895,7.350,1,volviendo_a_A,0.6230,7956,-251,-33,-430,-30,0,0,4,10999
3655945,7.400,1,volviendo_a_A,0.5972,7939,-253,-31,-422,-30,0,0,4,10883
3655995,7.450,1,volviendo_a_A,0.5713,7939,-255,-31,-428,-30,0,0,4,10997
3656045,7.500,1,volviendo_a_A,0.5480,7939,-257,-28,-429,-30,0,0,4,10999
3656095,7.550,1,volviendo_a_A,0.5222,7939,-259,-31,-426,-30,0,0,4,10999
3656145,7.600,1,volviendo_a_A,0.4972,7935,-262,-30,-429,-30,0,0,4,10880
3656195,7.650,1,volviendo_a_A,0.4713,7935,-265,-31,-435,-30,0,0,4,10998
3656245,7.700,1,volviendo_a_A,0.4472,7935,-268,-29,-424,-30,0,0,4,10998
3656295,7.750,1,volviendo_a_A,0.4205,7935,-271,-32,-427,-30,0,0,4,10999
3656345,7.800,1,volviendo_a_A,0.3947,7926,-274,-31,-427,-30,0,0,4,10883
3656395,7.850,1,volviendo_a_A,0.3688,7926,-277,-31,-425,-30,0,0,4,10998
3656445,7.900,1,volviendo_a_A,0.3438,7926,-280,-30,-419,-30,0,0,4,10998
3656495,7.950,1,volviendo_a_A,0.3172,7926,-281,-32,-423,-30,0,0,4,10999
3656545,8.000,1,volviendo_a_A,0.2888,7921,-282,-34,-421,-30,0,0,4,10887
3656595,8.050,1,volviendo_a_A,0.2613,7921,-286,-33,-413,-30,0,0,4,10998
3656645,8.100,1,volviendo_a_A,0.2338,7921,-288,-33,-414,-30,0,0,4,10997
3656695,8.150,1,volviendo_a_A,0.2072,7921,-290,-32,-410,-30,0,0,4,10998
3656745,8.200,1,volviendo_a_A,0.1805,7916,-291,-32,-407,-30,0,0,4,10890
3656795,8.250,1,volviendo_a_A,0.1530,7916,-292,-33,-411,-30,0,0,4,10998
3656845,8.300,1,volviendo_a_A,0.1272,7916,-294,-31,-407,-30,0,0,4,10996
3656895,8.350,1,volviendo_a_A,0.1030,7916,-295,-29,-413,-30,0,0,4,10999
3656945,8.400,1,volviendo_a_A,0.0822,7905,-298,-25,-415,-30,0,0,4,10884
3656995,8.450,1,volviendo_a_A,0.0605,7905,-299,-26,-417,-30,0,0,4,10997
3657045,8.500,1,volviendo_a_A,0.0397,7905,-301,-25,-430,-30,0,0,4,10997
3657095,8.550,1,volviendo_a_A,0.0213,7905,-303,-22,-436,-30,0,0,4,11000
3657145,8.600,1,volviendo_a_A,0.0038,7889,-304,-21,-437,0,0,0,3,10881
3657195,8.650,1,volviendo_a_A,-0.0078,7889,-304,-14,-416,0,0,0,3,10999
3657245,8.700,1,volviendo_a_A,-0.0120,7889,-302,-5,-417,0,0,0,3,10999
3657295,8.750,1,volviendo_a_A,-0.0112,7889,-306,1,-416,0,0,0,3,10999
