# ensayo 2026-09-21 18:07:09
# lc1_cuentas_por_N=14.41  lc1_cero_N=51.78  lc1_int16=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
93137,1.353,1,hacia_A,1.2918,8215,44,-10,-178,-30,0,0,4,11001
93187,1.403,1,hacia_A,1.2810,8181,32,-13,-187,-30,0,0,4,10870
93237,1.453,1,hacia_A,1.2668,8181,23,-17,-197,-30,0,0,4,10998
93287,1.503,1,hacia_A,1.2535,8181,12,-16,-207,-30,0,0,4,10996
93337,1.553,1,hacia_A,1.2385,8181,3,-18,-215,-30,0,0,4,10997
93387,1.603,1,hacia_A,1.2235,8153,-7,-18,-221,-30,0,0,4,10871
93437,1.653,1,hacia_A,1.2085,8153,-17,-18,-225,-30,0,0,4,10997
93487,1.703,1,hacia_A,1.1902,8153,-25,-22,-239,-30,0,0,4,10996
93537,1.753,1,hacia_A,1.1727,8153,-32,-21,-243,-30,0,0,4,10998
93587,1.803,1,hacia_A,1.1535,8148,-40,-23,-251,-30,0,0,4,10877
93637,1.853,1,hacia_A,1.1335,8148,-47,-24,-245,-30,0,0,4,10997
93687,1.903,1,hacia_A,1.1118,8148,-51,-26,-258,-30,0,0,4,10997
93737,1.953,1,hacia_A,1.0910,8148,-55,-25,-258,-30,0,0,4,10997
93787,2.003,1,hacia_A,1.0702,8119,-61,-25,-260,-30,0,0,4,10874
93837,2.053,1,hacia_A,1.0493,8119,-65,-25,-274,-30,0,0,4,10996
93887,2.103,1,hacia_A,1.0302,8119,-69,-23,-274,-30,0,0,4,10995
93937,2.153,1,hacia_A,1.0110,8119,-73,-23,-280,-30,0,0,4,10997
93987,2.203,1,hacia_A,0.9910,8082,-78,-24,-282,-30,0,0,4,10871
94037,2.253,1,hacia_A,0.9718,8082,-83,-23,-285,-30,0,0,4,10997
94087,2.303,1,hacia_A,0.9535,8082,-91,-22,-298,-30,0,0,4,10997
94137,2.353,1,hacia_A,0.9377,8082,-99,-19,-312,-30,0,0,4,10997
94187,2.403,1,hacia_A,0.9235,8060,-106,-17,-316,-30,0,0,4,10867
94237,2.453,1,hacia_A,0.9077,8060,-113,-19,-321,-30,0,0,4,10998
94287,2.503,1,hacia_A,0.8902,8060,-120,-21,-329,-30,0,0,4,10996
94337,2.553,1,hacia_A,0.8702,8060,-128,-24,-331,-30,0,0,4,10998
94387,2.603,1,hacia_A,0.8502,8043,-134,-24,-340,-30,0,0,4,10869
94437,2.653,1,hacia_A,0.8302,8043,-141,-24,-346,-30,0,0,4,10999
94487,2.703,1,hacia_A,0.8110,8043,-146,-23,-349,-30,0,0,4,10997
94537,2.753,1,hacia_A,0.7902,8043,-151,-25,-351,-30,0,0,4,10998
94587,2.803,1,hacia_A,0.7685,8036,-157,-26,-352,-30,0,0,4,10873
94637,2.853,1,hacia_A,0.7452,8036,-161,-28,-356,-30,0,0,4,10998
94687,2.903,1,hacia_A,0.7218,8036,-166,-28,-351,-30,0,0,4,10998
94737,2.953,1,hacia_A,0.6943,8036,-169,-33,-350,-30,0,0,4,10997
94787,3.003,1,hacia_A,0.6677,8021,-174,-32,-344,-30,0,0,4,10875
94837,3.053,1,hacia_A,0.6418,8021,-177,-31,-346,-30,0,0,4,10997
94887,3.103,1,hacia_A,0.6160,8021,-179,-31,-348,-30,0,0,4,10996
94937,3.153,1,hacia_A,0.5902,8021,-181,-31,-344,-30,0,0,4,10996
94987,3.203,1,hacia_A,0.5627,8012,-182,-33,-345,-30,0,0,4,10869
95037,3.253,1,hacia_A,0.5368,8012,-185,-31,-344,-30,0,0,4,10997
95087,3.303,1,hacia_A,0.5118,8012,-186,-30,-350,-30,0,0,4,10996
95137,3.353,1,hacia_A,0.4885,8012,-189,-28,-347,-30,0,0,4,10998
95187,3.403,1,hacia_A,0.4643,7989,-191,-29,-354,-30,0,0,4,10866
95237,3.453,1,hacia_A,0.4418,7989,-194,-27,-357,-30,0,0,4,10998
95287,3.503,1,hacia_A,0.4202,7989,-199,-26,-351,-30,0,0,4,10997
95337,3.553,1,hacia_A,0.3960,7989,-203,-29,-354,-30,0,0,4,10997
95387,3.603,1,hacia_A,0.3735,7975,-207,-27,-361,-30,0,0,4,10874
95437,3.653,1,hacia_A,0.3510,7975,-212,-27,-360,-30,0,0,4,10997
95487,3.703,1,hacia_A,0.3268,7975,-217,-29,-371,-30,0,0,4,10997
95537,3.753,1,hacia_A,0.3043,7975,-222,-27,-365,-30,0,0,4,10997
95587,3.803,1,hacia_A,0.2802,7961,-226,-29,-365,-30,0,0,4,10870
95637,3.853,1,hacia_A,0.2552,7961,-230,-30,-363,-30,0,0,4,10999
95687,3.903,1,hacia_A,0.2277,7961,-232,-33,-363,-30,0,0,4,10996
95737,3.953,1,hacia_A,0.2018,7961,-236,-31,-355,-30,0,0,4,10999
95787,4.003,1,hacia_A,0.1743,7968,-236,-33,-360,-30,0,0,4,10872
95837,4.053,1,hacia_A,0.1493,7968,-238,-30,-358,-30,0,0,4,10999
95887,4.103,1,hacia_A,0.1235,7968,-238,-31,-358,-30,0,0,4,10997
95937,4.153,1,hacia_A,0.1002,7968,-239,-28,-362,-30,0,0,4,10997
95987,4.203,1,hacia_A,0.0793,7972,-238,-25,-371,-30,0,0,4,10870
96037,4.253,1,hacia_A,0.0602,7972,-238,-23,-376,-30,0,0,4,10998
96087,4.303,1,hacia_A,0.0418,7972,-239,-22,-389,-30,0,0,4,10996
96137,4.353,1,hacia_A,0.0227,7972,-237,-23,-384,-30,0,0,4,10996
96187,4.403,1,hacia_A,0.0018,7963,-240,-25,-391,0,1,0,3,10862
96237,4.453,1,hacia_A,-0.0115,7963,-237,-16,-361,30,1,0,5,10997
96287,4.503,1,hacia_A,-0.0115,7963,-236,0,-328,30,1,0,5,10998
96337,4.553,1,hacia_A,-0.0073,7963,-237,5,-310,30,1,0,5,10996
96387,4.603,1,volviendo_a_B,-0.0007,7981,-240,8,-296,30,1,0,5,10873
96437,4.653,1,volviendo_a_B,0.0060,7981,-240,8,-281,30,1,0,5,10998
96487,4.703,1,volviendo_a_B,0.0168,7981,-238,13,-268,30,1,0,5,10996
96537,4.753,1,volviendo_a_B,0.0335,7981,-237,20,-269,30,1,0,5,10996
96587,4.803,1,volviendo_a_B,0.0577,7964,-235,29,-268,30,0,0,5,10869
96637,4.853,1,volviendo_a_B,0.0827,7964,-237,30,-279,30,0,0,5,10998
96687,4.903,1,volviendo_a_B,0.1085,7964,-239,31,-268,30,0,0,5,10997
96737,4.953,1,volviendo_a_B,0.1302,7964,-239,26,-265,30,0,0,5,10998
96787,5.003,1,volviendo_a_B,0.1477,7989,-237,21,-253,30,0,0,5,10875
96837,5.053,1,volviendo_a_B,0.1627,7989,-236,18,-248,30,0,0,5,10997
96887,5.103,1,volviendo_a_B,0.1793,7989,-235,20,-240,30,0,0,5,10998
96937,5.153,1,volviendo_a_B,0.2002,7989,-234,25,-241,30,0,0,5,10998
96987,5.203,1,volviendo_a_B,0.2235,7998,-232,28,-234,30,0,0,5,10873
97037,5.253,1,volviendo_a_B,0.2485,7998,-231,30,-242,30,0,0,5,10997
97087,5.303,1,volviendo_a_B,0.2743,7998,-229,31,-236,30,0,0,5,10996
97137,5.353,1,volviendo_a_B,0.3002,7998,-225,31,-243,30,0,0,5,10992
97187,5.403,1,volviendo_a_B,0.3260,8005,-223,31,-242,30,0,0,5,10868
97237,5.453,1,volviendo_a_B,0.3518,8005,-220,31,-245,30,0,0,5,10999
97287,5.503,1,volviendo_a_B,0.3768,8005,-219,30,-241,30,0,0,5,10996
97337,5.553,1,volviendo_a_B,0.4018,8005,-217,30,-243,30,0,0,5,10998
97387,5.603,1,volviendo_a_B,0.4277,8014,-215,31,-240,30,0,0,5,10877
97437,5.653,1,volviendo_a_B,0.4518,8014,-211,29,-244,30,0,0,5,10998
97487,5.703,1,volviendo_a_B,0.4777,8014,-208,31,-242,30,0,0,5,10998
97537,5.753,1,volviendo_a_B,0.5027,8014,-206,30,-245,30,0,0,5,10997
97587,5.803,1,volviendo_a_B,0.5285,8028,-204,31,-249,30,0,0,5,10870
97637,5.853,1,volviendo_a_B,0.5535,8028,-202,30,-243,30,0,0,5,10996
97687,5.903,1,volviendo_a_B,0.5785,8028,-199,30,-242,30,0,0,5,10998
97737,5.953,1,volviendo_a_B,0.6027,8028,-196,29,-241,30,0,0,5,10996
97787,6.003,1,volviendo_a_B,0.6277,8044,-193,30,-237,30,0,0,5,10875
97837,6.053,1,volviendo_a_B,0.6527,8044,-191,30,-247,30,0,0,5,10997
97887,6.103,1,volviendo_a_B,0.6768,8044,-187,29,-238,30,0,0,5,10998
97937,6.153,1,volviendo_a_B,0.7002,8044,-183,28,-244,30,0,0,5,10995
97987,6.203,1,volviendo_a_B,0.7243,8051,-179,29,-236,30,0,0,5,10877
98037,6.253,1,volviendo_a_B,0.7468,8051,-176,27,-233,30,0,0,5,10998
98087,6.303,1,volviendo_a_B,0.7702,8051,-172,28,-231,30,0,0,5,10997
98137,6.353,1,volviendo_a_B,0.7935,8051,-169,28,-232,30,0,0,5,10996
98187,6.403,1,volviendo_a_B,0.8135,8072,-165,24,-227,30,0,0,5,10861
98237,6.453,1,volviendo_a_B,0.8335,8072,-160,24,-227,30,0,0,5,10997
98287,6.503,1,volviendo_a_B,0.8560,8072,-154,27,-216,30,0,0,5,10997
98337,6.553,1,volviendo_a_B,0.8785,8072,-151,27,-212,30,0,0,5,10996
98387,6.603,1,volviendo_a_B,0.9002,8100,-145,26,-214,30,0,0,5,10876
98437,6.653,1,volviendo_a_B,0.9210,8100,-139,25,-213,30,0,0,5,10997
98487,6.703,1,volviendo_a_B,0.9418,8100,-135,25,-203,30,0,0,5,10998
98537,6.753,1,volviendo_a_B,0.9635,8100,-129,26,-195,30,0,0,5,10997
98587,6.803,1,volviendo_a_B,0.9835,8126,-123,24,-199,30,0,0,5,10872
98637,6.853,1,volviendo_a_B,1.0043,8126,-118,25,-194,30,0,0,5,10998
98687,6.903,1,volviendo_a_B,1.0235,8126,-112,23,-186,30,0,0,5,10998
98737,6.953,1,volviendo_a_B,1.0443,8126,-105,25,-173,30,0,0,5,10998
98787,7.003,1,volviendo_a_B,1.0643,8157,-100,24,-175,30,0,0,5,10874
98837,7.053,1,volviendo_a_B,1.0835,8157,-94,23,-170,30,0,0,5,10997
98887,7.103,1,volviendo_a_B,1.1027,8157,-87,23,-166,30,0,0,5,10995
98937,7.153,1,volviendo_a_B,1.1210,8157,-80,22,-161,30,0,0,5,10996
98987,7.203,1,volviendo_a_B,1.1385,8184,-72,21,-151,30,0,0,5,10874
99037,7.253,1,volviendo_a_B,1.1568,8184,-65,22,-143,30,0,0,5,10998
99087,7.303,1,volviendo_a_B,1.1752,8184,-59,22,-138,30,0,0,5,10997
99137,7.353,1,volviendo_a_B,1.1910,8184,-51,19,-129,30,0,0,5,10997
99187,7.403,1,volviendo_a_B,1.2085,8233,-44,21,-126,30,0,0,5,10869
99237,7.453,1,volviendo_a_B,1.2235,8233,-35,18,-111,30,0,0,5,10998
99287,7.503,1,volviendo_a_B,1.2410,8233,-27,21,-100,30,0,0,5,10995
99337,7.553,1,volviendo_a_B,1.2560,8233,-17,18,-103,30,0,0,5,10996
99387,7.603,1,volviendo_a_B,1.2627,8273,-6,8,-70,30,0,0,5,10873
99437,7.653,1,volviendo_a_B,1.2727,8273,3,12,-56,30,0,0,5,10997
99487,7.703,1,volviendo_a_B,1.2818,8273,14,11,-44,30,0,0,5,10996
99537,7.753,1,volviendo_a_B,1.2952,8273,25,16,-35,30,0,0,5,10997
99587,7.803,1,volviendo_a_B,1.3077,8337,37,15,-29,30,0,0,5,10876
99637,7.853,1,volviendo_a_B,1.3177,8337,49,12,-15,30,0,0,5,10997
99687,7.903,1,volviendo_a_B,1.3260,8337,63,10,6,30,0,0,5,10998
99737,7.953,1,volviendo_a_B,1.3377,8337,76,14,11,30,0,0,5,10997
99787,8.003,1,volviendo_a_B,1.3510,8329,87,16,15,30,0,0,5,10872
99837,8.053,1,volviendo_a_B,1.3727,8329,98,26,12,30,0,0,5,10999
99887,8.103,1,volviendo_a_B,1.3977,8329,106,30,18,30,0,0,5,10997
99937,8.153,1,volviendo_a_B,1.4202,8329,113,27,12,30,0,0,5,10997
99987,8.203,1,volviendo_a_B,1.4452,8335,119,30,15,30,0,0,5,10878
100037,8.253,1,volviendo_a_B,1.4693,8335,122,29,15,30,0,0,5,10997
100087,8.303,1,volviendo_a_B,1.4968,8335,123,33,17,30,0,0,5,11000
100137,8.353,1,volviendo_a_B,1.5185,8335,123,26,16,30,0,0,5,10994
100187,8.403,1,volviendo_a_B,1.5443,8334,122,31,17,30,0,0,5,10871
100237,8.453,1,volviendo_a_B,1.5693,8334,122,30,12,30,0,0,5,10996
100287,8.503,1,volviendo_a_B,1.5943,8334,123,30,17,30,0,0,5,10998
100337,8.553,1,volviendo_a_B,1.6168,8334,123,27,18,30,0,0,5,10997
100387,8.603,1,volviendo_a_B,1.6427,8327,124,31,24,30,0,0,5,10874
100437,8.653,1,volviendo_a_B,1.6685,8327,124,31,14,30,0,0,5,10999
100487,8.703,1,volviendo_a_B,1.6952,8327,125,32,16,30,0,0,5,10997
100537,8.753,1,volviendo_a_B,1.7177,8327,124,27,15,30,0,0,5,10997
100587,8.803,1,volviendo_a_B,1.7427,8341,124,30,21,30,0,0,5,10873
100637,8.853,1,volviendo_a_B,1.7652,8341,124,27,16,30,0,0,5,10997
100687,8.903,1,volviendo_a_B,1.7885,8341,124,28,20,0,0,1,3,10997
100737,8.953,1,volviendo_a_B,1.7893,8341,125,1,19,0,0,1,3,10997
