# ensayo 2026-09-14 20:37:33
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
6695446,2.350,1,hacia_B,1.0747,8003,-221,27,-333,30,0,0,5,10993
6695496,2.400,1,hacia_B,1.0980,8006,-219,28,-326,30,0,0,5,10872
6695546,2.450,1,hacia_B,1.1205,8006,-214,27,-330,30,0,0,5,10988
6695596,2.500,1,hacia_B,1.1430,8006,-211,27,-324,30,0,0,5,10989
6695646,2.550,1,hacia_B,1.1663,8006,-208,28,-321,30,0,0,5,10991
6695696,2.600,1,hacia_B,1.1897,8024,-204,28,-323,30,0,0,5,10881
6695746,2.650,1,hacia_B,1.2138,8024,-201,29,-320,30,0,0,5,10991
6695796,2.700,1,hacia_B,1.2380,8024,-198,29,-321,30,0,0,5,10992
6695846,2.750,1,hacia_B,1.2622,8024,-195,29,-318,30,0,0,5,10991
6695896,2.800,1,hacia_B,1.2855,8029,-192,28,-314,30,0,0,5,10873
6695946,2.850,1,hacia_B,1.3080,8029,-189,27,-315,30,0,0,5,10989
6695996,2.900,1,hacia_B,1.3305,8029,-187,27,-310,30,0,0,5,10990
6696046,2.950,1,hacia_B,1.3505,8029,-185,24,-303,30,0,0,5,10990
6696096,3.000,1,hacia_B,1.3680,8043,-184,21,-296,30,0,0,5,10879
6696146,3.050,1,hacia_B,1.3838,8043,-182,19,-282,30,0,0,5,10992
6696196,3.100,1,hacia_B,1.3997,8043,-180,19,-282,30,0,0,5,10987
6696246,3.150,1,hacia_B,1.4163,8043,-177,20,-271,30,0,0,5,10995
6696296,3.200,1,hacia_B,1.4338,8054,-175,21,-269,30,0,0,5,10874
6696346,3.250,1,hacia_B,1.4505,8054,-174,20,-259,30,0,0,5,10988
6696396,3.300,1,hacia_B,1.4655,8054,-171,18,-247,30,0,0,5,10990
6696446,3.350,1,hacia_B,1.4797,8054,-168,17,-236,30,0,0,5,10990
6696496,3.400,1,hacia_B,1.4947,8076,-164,18,-231,30,0,0,5,10875
6696546,3.450,1,hacia_B,1.5105,8076,-161,19,-221,30,0,0,5,10990
6696596,3.500,1,hacia_B,1.5272,8076,-157,20,-208,30,0,0,5,10987
6696646,3.550,1,hacia_B,1.5430,8076,-153,19,-207,30,0,0,5,10990
6696696,3.600,1,hacia_B,1.5597,8091,-149,20,-194,30,0,0,5,10876
6696746,3.650,1,hacia_B,1.5747,8091,-145,18,-186,30,0,0,5,10993
6696796,3.700,1,hacia_B,1.5913,8091,-141,20,-178,30,0,0,5,10991
6696846,3.750,1,hacia_B,1.6080,8091,-136,20,-174,30,0,0,5,10990
6696896,3.800,1,hacia_B,1.6272,8091,-133,23,-168,30,0,0,5,10880
6696946,3.850,1,hacia_B,1.6438,8091,-130,20,-161,30,0,0,5,10986
6696996,3.900,1,hacia_B,1.6630,8091,-128,23,-150,30,0,0,5,10995
6697046,3.950,1,hacia_B,1.6797,8091,-126,20,-145,30,0,0,5,10988
6697096,4.000,1,hacia_B,1.6980,8092,-124,22,-141,30,0,0,5,10875
6697146,4.050,1,hacia_B,1.7163,8092,-124,22,-127,30,0,0,5,10991
6697196,4.100,1,hacia_B,1.7338,8092,-123,21,-122,30,0,0,5,10966
6697246,4.150,1,hacia_B,1.7513,8092,-123,21,-111,0,0,1,3,11013
6697296,4.200,1,volviendo_a_A,1.7555,8076,-124,5,-127,-30,0,1,4,10874
6697346,4.250,1,volviendo_a_A,1.7547,8076,-125,-1,-170,-30,0,1,4,10987
6697396,4.300,1,volviendo_a_A,1.7513,8076,-126,-4,-188,-30,0,1,4,10989
6697446,4.350,1,volviendo_a_A,1.7480,8076,-128,-4,-206,-30,0,1,4,10990
6697496,4.400,1,volviendo_a_A,1.7405,8074,-131,-9,-215,-30,0,1,4,10874
6697546,4.450,1,volviendo_a_A,1.7263,8074,-132,-17,-224,-30,0,1,4,10985
6697596,4.500,1,volviendo_a_A,1.7105,8074,-133,-19,-231,-30,0,0,4,10992
6697646,4.550,1,volviendo_a_A,1.6947,8074,-135,-19,-245,-30,0,0,4,10990
6697696,4.600,1,volviendo_a_A,1.6763,8080,-135,-22,-244,-30,0,0,4,10877
6697746,4.650,1,volviendo_a_A,1.6572,8080,-135,-23,-250,-30,0,0,4,10992
6697796,4.700,1,volviendo_a_A,1.6388,8080,-135,-22,-257,-30,0,0,4,10992
6697846,4.750,1,volviendo_a_A,1.6213,8080,-135,-21,-256,-30,0,0,4,10991
6697896,4.800,1,volviendo_a_A,1.6055,8078,-134,-19,-264,-30,0,0,4,10877
6697946,4.850,1,volviendo_a_A,1.5855,8078,-134,-24,-276,-30,0,0,4,10990
6697996,4.900,1,volviendo_a_A,1.5655,8078,-134,-24,-279,-30,0,0,4,10993
6698046,4.950,1,volviendo_a_A,1.5463,8078,-134,-23,-288,-30,0,0,4,10990
6698096,5.000,1,volviendo_a_A,1.5288,8057,-135,-21,-291,-30,0,0,4,10877
6698146,5.050,1,volviendo_a_A,1.5138,8057,-136,-18,-304,-30,0,0,4,10992
6698196,5.100,1,volviendo_a_A,1.4997,8057,-138,-17,-316,-30,0,0,4,10990
6698246,5.150,1,volviendo_a_A,1.4863,8057,-141,-16,-331,-30,0,0,4,10988
6698296,5.200,1,volviendo_a_A,1.4738,8034,-144,-15,-340,-30,0,0,4,10876
6698346,5.250,1,volviendo_a_A,1.4605,8034,-147,-16,-347,-30,0,0,4,10991
6698396,5.300,1,volviendo_a_A,1.4463,8034,-150,-17,-363,-30,0,0,4,10994
6698446,5.350,1,volviendo_a_A,1.4313,8034,-156,-18,-371,-30,0,0,4,10988
6698496,5.400,1,volviendo_a_A,1.4163,8020,-161,-18,-381,-30,0,0,4,10865
6698546,5.450,1,volviendo_a_A,1.4038,8020,-166,-15,-391,-30,0,0,4,10993
6698596,5.500,1,volviendo_a_A,1.3888,8020,-169,-18,-397,-30,0,0,4,10990
6698646,5.550,1,volviendo_a_A,1.3722,8020,-174,-20,-402,-30,0,0,4,10990
6698696,5.600,1,volviendo_a_A,1.3547,8021,-178,-21,-400,-30,0,0,4,10871
6698746,5.650,1,volviendo_a_A,1.3355,8021,-182,-23,-407,-30,0,0,4,10994
6698796,5.700,1,volviendo_a_A,1.3155,8021,-185,-24,-411,-30,0,0,4,10986
6698846,5.750,1,volviendo_a_A,1.2938,8021,-187,-26,-420,-30,0,0,4,10992
6698896,5.800,1,volviendo_a_A,1.2713,8013,-189,-27,-419,-30,0,0,4,10876
6698946,5.850,1,volviendo_a_A,1.2472,8013,-191,-29,-420,-30,0,0,4,10989
6698996,5.900,1,volviendo_a_A,1.2222,8013,-193,-30,-418,-30,0,0,4,10993
6699046,5.950,1,volviendo_a_A,1.1963,8013,-194,-31,-412,-30,0,0,4,10992
6699096,6.000,1,volviendo_a_A,1.1713,7994,-195,-30,-415,-30,0,0,4,10863
6699146,6.050,1,volviendo_a_A,1.1472,7994,-196,-29,-417,-30,0,0,4,10994
6699196,6.100,1,volviendo_a_A,1.1238,7994,-197,-28,-416,-30,0,0,4,10990
6699246,6.150,1,volviendo_a_A,1.1022,7994,-200,-26,-414,-30,0,0,4,10989
6699296,6.200,1,volviendo_a_A,1.0805,7988,-202,-26,-426,-30,0,0,4,10874
6699346,6.250,1,volviendo_a_A,1.0588,7988,-204,-26,-430,-30,0,0,4,10994
6699396,6.300,1,volviendo_a_A,1.0372,7988,-208,-26,-432,-30,0,0,4,10986
6699446,6.350,1,volviendo_a_A,1.0155,7988,-211,-26,-436,-30,0,0,4,10992
6699496,6.400,1,volviendo_a_A,0.9938,7971,-215,-26,-439,-30,0,0,4,10872
6699546,6.450,1,volviendo_a_A,0.9722,7971,-220,-26,-442,-30,0,0,4,10988
6699596,6.500,1,volviendo_a_A,0.9497,7971,-225,-27,-442,-30,0,0,4,10990
6699646,6.550,1,volviendo_a_A,0.9255,7971,-228,-29,-443,-30,0,0,4,10990
6699696,6.600,1,volviendo_a_A,0.9013,7966,-233,-29,-442,-30,0,0,4,10882
6699746,6.650,1,volviendo_a_A,0.8772,7966,-237,-29,-442,-30,0,0,4,10989
6699796,6.700,1,volviendo_a_A,0.8522,7966,-239,-30,-443,-30,0,0,4,10988
6699846,6.750,1,volviendo_a_A,0.8247,7966,-242,-33,-442,-30,0,0,4,10995
6699896,6.800,1,volviendo_a_A,0.7972,7956,-246,-33,-440,-30,0,0,4,10875
6699946,6.850,1,volviendo_a_A,0.7705,7956,-248,-32,-435,-30,0,0,4,10990
6699996,6.900,1,volviendo_a_A,0.7413,7956,-249,-35,-434,-30,0,0,4,10991
6700046,6.950,1,volviendo_a_A,0.7138,7956,-251,-33,-430,-30,0,0,4,10989
6700096,7.000,1,volviendo_a_A,0.6880,7955,-251,-31,-426,-30,0,0,4,10879
6700146,7.050,1,volviendo_a_A,0.6605,7955,-253,-33,-427,-30,0,0,4,10989
6700196,7.100,1,volviendo_a_A,0.6338,7955,-255,-32,-424,-30,0,0,4,10990
6700246,7.150,1,volviendo_a_A,0.6080,7955,-256,-31,-427,-30,0,0,4,10992
6700296,7.200,1,volviendo_a_A,0.5830,7938,-258,-30,-426,-30,0,0,4,10875
6700346,7.250,1,volviendo_a_A,0.5580,7938,-258,-30,-426,-30,0,0,4,10990
6700396,7.300,1,volviendo_a_A,0.5330,7938,-262,-30,-427,-30,0,0,4,10988
6700446,7.350,1,volviendo_a_A,0.5080,7938,-264,-30,-432,-30,0,0,4,10993
6700496,7.400,1,volviendo_a_A,0.4838,7932,-268,-29,-427,-30,0,0,4,10866
6700546,7.450,1,volviendo_a_A,0.4580,7932,-270,-31,-431,-30,0,0,4,10985
6700596,7.500,1,volviendo_a_A,0.4322,7932,-274,-31,-426,-30,0,0,4,10990
6700646,7.550,1,volviendo_a_A,0.4072,7932,-277,-30,-427,-30,0,0,4,10990
6700696,7.600,1,volviendo_a_A,0.3822,7907,-280,-30,-421,-30,0,0,4,10876
6700746,7.650,1,volviendo_a_A,0.3555,7907,-282,-32,-426,-30,0,0,4,10992
6700796,7.700,1,volviendo_a_A,0.3280,7907,-284,-33,-423,-30,0,0,4,10991
6700846,7.750,1,volviendo_a_A,0.3013,7907,-288,-32,-411,-30,0,0,4,10992
6700896,7.800,1,volviendo_a_A,0.2730,7920,-290,-34,-412,-30,0,0,4,10878
6700946,7.850,1,volviendo_a_A,0.2455,7920,-292,-33,-412,-30,0,0,4,10987
6700996,7.900,1,volviendo_a_A,0.2197,7920,-293,-31,-406,-30,0,0,4,10993
6701046,7.950,1,volviendo_a_A,0.1913,7920,-294,-34,-417,-30,0,0,4,10987
6701096,8.000,1,volviendo_a_A,0.1638,7900,-296,-33,-407,-30,0,0,4,10872
6701146,8.050,1,volviendo_a_A,0.1388,7900,-298,-30,-414,-30,0,0,4,10987
6701196,8.100,1,volviendo_a_A,0.1163,7900,-300,-27,-411,-30,0,0,4,10995
6701246,8.150,1,volviendo_a_A,0.0938,7900,-301,-27,-419,-30,0,0,4,10991
6701296,8.200,1,volviendo_a_A,0.0738,7891,-302,-24,-425,-30,0,0,4,10875
6701346,8.250,1,volviendo_a_A,0.0555,7891,-304,-22,-428,-30,0,0,4,10993
6701396,8.300,1,volviendo_a_A,0.0388,7891,-306,-20,-441,-30,0,0,4,10989
6701446,8.350,1,volviendo_a_A,0.0213,7891,-309,-21,-442,-30,0,0,4,10991
6701496,8.400,1,volviendo_a_A,0.0030,7901,-312,-22,-449,0,0,0,3,10868
6701546,8.450,1,volviendo_a_A,-0.0095,7901,-311,-15,-420,0,1,0,3,10993
6701596,8.500,1,volviendo_a_A,-0.0153,7901,-310,-7,-421,0,1,0,3,10991
6701646,8.550,1,volviendo_a_A,-0.0162,7901,-310,-1,-425,0,1,0,3,10990
