# ensayo 2026-09-14 20:24:25
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
5910630,5.106,1,volviendo_a_A,1.4834,8054,-137,-16,-327,-30,0,0,4,10987
5910680,5.156,1,volviendo_a_A,1.4709,8054,-140,-15,-334,-30,0,0,4,10989
5910730,5.206,1,volviendo_a_A,1.4576,8034,-143,-16,-347,-30,0,0,4,10878
5910780,5.256,1,volviendo_a_A,1.4443,8034,-147,-16,-358,-30,0,0,4,10985
5910830,5.306,1,volviendo_a_A,1.4309,8034,-153,-16,-370,-30,0,0,4,10989
5910880,5.356,1,volviendo_a_A,1.4176,8034,-158,-16,-378,-30,0,0,4,10993
5910930,5.406,1,volviendo_a_A,1.4051,8022,-164,-15,-388,-30,0,0,4,10875
5910980,5.456,1,volviendo_a_A,1.3901,8022,-168,-18,-398,-30,0,0,4,10991
5911030,5.506,1,volviendo_a_A,1.3734,8022,-173,-20,-402,-30,0,0,4,10986
5911080,5.556,1,volviendo_a_A,1.3551,8022,-177,-22,-405,-30,0,0,4,10995
5911130,5.606,1,volviendo_a_A,1.3351,8019,-182,-24,-409,-30,0,0,4,10876
5911180,5.656,1,volviendo_a_A,1.3151,8019,-185,-24,-414,-30,0,0,4,10991
5911230,5.706,1,volviendo_a_A,1.2934,8019,-187,-26,-423,-30,0,0,4,10988
5911280,5.756,1,volviendo_a_A,1.2709,8019,-189,-27,-416,-30,0,0,4,10989
5911330,5.806,1,volviendo_a_A,1.2468,8012,-190,-29,-418,-30,0,0,4,10877
5911380,5.856,1,volviendo_a_A,1.2209,8012,-191,-31,-421,-30,0,0,4,10989
5911430,5.906,1,volviendo_a_A,1.1951,8012,-192,-31,-414,-30,0,0,4,10991
5911480,5.956,1,volviendo_a_A,1.1701,8012,-194,-30,-411,-30,0,0,4,10991
5911530,6.006,1,volviendo_a_A,1.1459,8002,-195,-29,-418,-30,0,0,4,10869
5911580,6.056,1,volviendo_a_A,1.1226,8002,-196,-28,-418,-30,0,0,4,10992
5911630,6.106,1,volviendo_a_A,1.0993,8002,-199,-28,-421,-30,0,0,4,10991
5911680,6.156,1,volviendo_a_A,1.0768,8002,-201,-27,-424,-30,0,0,4,10994
5911730,6.206,1,volviendo_a_A,1.0551,7980,-203,-26,-429,-30,0,0,4,10874
5911780,6.256,1,volviendo_a_A,1.0343,7980,-208,-25,-427,-30,0,0,4,10982
5911830,6.306,1,volviendo_a_A,1.0134,7980,-211,-25,-435,-30,0,0,4,10994
5911880,6.356,1,volviendo_a_A,0.9909,7980,-215,-27,-440,-30,0,0,4,10992
5911930,6.406,1,volviendo_a_A,0.9693,7960,-220,-26,-447,-30,0,0,4,10876
5911980,6.456,1,volviendo_a_A,0.9468,7960,-224,-27,-441,-30,0,0,4,10985
5912030,6.506,1,volviendo_a_A,0.9226,7960,-228,-29,-440,-30,0,0,4,10992
5912080,6.556,1,volviendo_a_A,0.8984,7960,-233,-29,-438,-30,0,0,4,10991
5912130,6.606,1,volviendo_a_A,0.8726,7952,-237,-31,-442,-30,0,0,4,10873
5912180,6.656,1,volviendo_a_A,0.8476,7952,-240,-30,-438,-30,0,0,4,10987
5912230,6.706,1,volviendo_a_A,0.8209,7952,-243,-32,-446,-30,0,0,4,10992
5912280,6.756,1,volviendo_a_A,0.7951,7952,-246,-31,-437,-30,0,0,4,10989
5912330,6.806,1,volviendo_a_A,0.7676,7958,-248,-33,-439,-30,0,0,4,10877
5912380,6.856,1,volviendo_a_A,0.7393,7958,-250,-34,-437,-30,0,0,4,10990
5912430,6.906,1,volviendo_a_A,0.7118,7958,-252,-33,-430,-30,0,0,4,10992
5912480,6.956,1,volviendo_a_A,0.6843,7958,-252,-33,-426,-30,0,0,4,10993
5912530,7.006,1,volviendo_a_A,0.6559,7943,-253,-34,-428,-30,0,0,4,10872
5912580,7.056,1,volviendo_a_A,0.6293,7943,-256,-32,-424,-30,0,0,4,10989
5912630,7.106,1,volviendo_a_A,0.6043,7943,-257,-30,-425,-30,0,0,4,10990
5912680,7.156,1,volviendo_a_A,0.5801,7943,-258,-29,-423,-30,0,0,4,10992
5912730,7.206,1,volviendo_a_A,0.5559,7927,-260,-29,-429,-30,0,0,4,10877
5912780,7.256,1,volviendo_a_A,0.5326,7927,-264,-28,-424,-30,0,0,4,10995
5912830,7.306,1,volviendo_a_A,0.5076,7927,-266,-30,-423,-30,0,0,4,10990
5912880,7.356,1,volviendo_a_A,0.4843,7927,-270,-28,-426,-30,0,0,4,10989
5912930,7.406,1,volviendo_a_A,0.4584,7917,-273,-31,-429,-30,0,0,4,10875
5912980,7.456,1,volviendo_a_A,0.4334,7917,-276,-30,-428,-30,0,0,4,10989
5913030,7.506,1,volviendo_a_A,0.4076,7917,-279,-31,-426,-30,0,0,4,10989
5913080,7.556,1,volviendo_a_A,0.3834,7917,-282,-29,-425,-30,0,0,4,10995
5913130,7.606,1,volviendo_a_A,0.3551,7915,-285,-34,-428,-30,0,0,4,10872
5913180,7.656,1,volviendo_a_A,0.3268,7915,-287,-34,-420,-30,0,0,4,10993
5913230,7.706,1,volviendo_a_A,0.2993,7915,-290,-33,-419,-30,0,0,4,10989
5913280,7.756,1,volviendo_a_A,0.2709,7915,-292,-34,-417,-30,0,0,4,10991
5913330,7.806,1,volviendo_a_A,0.2443,7899,-294,-32,-412,-30,0,0,4,10874
5913380,7.856,1,volviendo_a_A,0.2176,7899,-294,-32,-406,-30,0,0,4,10989
5913430,7.906,1,volviendo_a_A,0.1893,7899,-296,-34,-410,-30,0,0,4,10995
5913480,7.956,1,volviendo_a_A,0.1643,7899,-298,-30,-406,-30,0,0,4,10987
5913530,8.006,1,volviendo_a_A,0.1401,7906,-299,-29,-413,-30,0,0,4,10876
5913580,8.056,1,volviendo_a_A,0.1184,7906,-300,-26,-411,-30,0,0,4,10991
5913630,8.106,1,volviendo_a_A,0.0968,7906,-302,-26,-419,-30,0,0,4,10988
5913680,8.156,1,volviendo_a_A,0.0768,7906,-303,-24,-426,-30,0,0,4,10994
5913730,8.206,1,volviendo_a_A,0.0576,7884,-304,-23,-432,-30,0,0,4,10873
5913780,8.256,1,volviendo_a_A,0.0401,7884,-306,-21,-438,-30,0,0,4,10992
5913830,8.306,1,volviendo_a_A,0.0234,7884,-309,-20,-439,-30,0,0,4,10991
5913880,8.356,1,volviendo_a_A,0.0068,7884,-311,-20,-452,0,0,0,3,10989
