# ensayo 2026-09-14 19:41:05
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
3307391,1.700,1,hacia_B,1.1190,8004,-229,39,-329,40,0,0,5,10999
3307441,1.750,1,hacia_B,1.1507,8004,-225,38,-324,40,0,0,5,10999
3307491,1.800,1,hacia_B,1.1807,8013,-220,36,-323,40,0,0,5,10880
3307541,1.850,1,hacia_B,1.2115,8013,-215,37,-330,40,0,0,5,10997
3307591,1.900,1,hacia_B,1.2423,8013,-211,37,-322,40,0,0,5,10999
3307641,1.950,1,hacia_B,1.2732,8013,-207,37,-317,40,0,0,5,10998
3307691,2.000,1,hacia_B,1.3032,8023,-203,36,-310,40,0,0,5,10882
3307741,2.050,1,hacia_B,1.3340,8023,-200,37,-307,40,0,0,5,10999
3307791,2.100,1,hacia_B,1.3623,8023,-197,34,-302,40,0,0,5,10998
3307841,2.150,1,hacia_B,1.3865,8023,-194,29,-290,40,0,0,5,10999
3307891,2.200,1,hacia_B,1.4090,8040,-191,27,-282,40,0,0,5,10880
3307941,2.250,1,hacia_B,1.4307,8040,-188,26,-271,40,0,0,5,10999
3307991,2.300,1,hacia_B,1.4532,8040,-186,27,-261,40,0,0,5,10999
3308041,2.350,1,hacia_B,1.4757,8040,-182,27,-255,40,0,0,5,10998
3308091,2.400,1,hacia_B,1.4982,8054,-179,27,-245,40,0,0,5,10880
3308141,2.450,1,hacia_B,1.5190,8054,-176,25,-230,40,0,0,5,10999
3308191,2.500,1,hacia_B,1.5398,8054,-172,25,-222,40,0,0,5,10998
3308241,2.550,1,hacia_B,1.5615,8054,-169,26,-209,40,0,0,5,10998
3308291,2.600,1,hacia_B,1.5823,8078,-166,25,-193,40,0,0,5,10882
3308341,2.650,1,hacia_B,1.6023,8078,-162,24,-180,40,0,0,5,10997
3308391,2.700,1,hacia_B,1.6223,8078,-158,24,-171,40,0,0,5,11001
3308441,2.750,1,hacia_B,1.6440,8078,-153,26,-163,40,0,0,5,10997
3308491,2.800,1,hacia_B,1.6657,8090,-149,26,-144,40,0,0,5,10886
3308541,2.850,1,hacia_B,1.6865,8090,-144,25,-135,40,0,0,5,10999
3308591,2.900,1,hacia_B,1.7073,8090,-140,25,-130,40,0,0,5,10998
3308641,2.950,1,hacia_B,1.7307,8090,-135,28,-113,40,0,0,5,10998
3308691,3.000,1,hacia_B,1.7540,8063,-132,28,-101,0,0,1,3,10878
3308741,3.050,1,hacia_B,1.7607,8063,-130,8,-127,-40,0,1,4,10998
3308791,3.100,1,hacia_B,1.7598,8063,-130,-1,-184,-40,0,1,4,10999
3308841,3.150,1,hacia_B,1.7540,8063,-132,-7,-203,-40,0,1,4,10998
3308891,3.200,1,volviendo_a_A,1.7448,8038,-135,-11,-221,-40,0,1,4,10887
3308941,3.250,1,volviendo_a_A,1.7323,8038,-141,-15,-236,-40,0,1,4,10997
3308991,3.300,1,volviendo_a_A,1.7148,8038,-148,-21,-244,-40,0,0,4,10998
3309041,3.350,1,volviendo_a_A,1.6932,8038,-154,-26,-258,-40,0,0,4,10998
3309091,3.400,1,volviendo_a_A,1.6723,8050,-160,-25,-270,-40,0,0,4,10886
3309141,3.450,1,volviendo_a_A,1.6515,8050,-163,-25,-275,-40,0,0,4,10999
3309191,3.500,1,volviendo_a_A,1.6265,8050,-167,-30,-287,-40,0,0,4,10999
3309241,3.550,1,volviendo_a_A,1.6023,8050,-168,-29,-289,-40,0,0,4,10999
3309291,3.600,1,volviendo_a_A,1.5748,8062,-168,-33,-300,-40,0,0,4,10883
3309341,3.650,1,volviendo_a_A,1.5465,8062,-165,-34,-298,-40,0,0,4,10998
3309391,3.700,1,volviendo_a_A,1.5182,8062,-161,-34,-307,-40,0,0,4,10999
3309441,3.750,1,volviendo_a_A,1.4915,8062,-158,-32,-315,-40,0,0,4,10998
3309491,3.800,1,volviendo_a_A,1.4682,8045,-156,-28,-323,-40,0,0,4,10884
3309541,3.850,1,volviendo_a_A,1.4448,8045,-154,-28,-335,-40,0,0,4,10999
3309591,3.900,1,volviendo_a_A,1.4223,8045,-152,-27,-350,-40,0,0,4,10998
3309641,3.950,1,volviendo_a_A,1.4007,8045,-152,-26,-352,-40,0,0,4,10998
3309691,4.000,1,volviendo_a_A,1.3807,8018,-155,-24,-370,-40,0,0,4,10878
3309741,4.050,1,volviendo_a_A,1.3607,8018,-158,-24,-381,-40,0,0,4,10996
3309791,4.100,1,volviendo_a_A,1.3415,8018,-163,-23,-398,-40,0,0,4,10998
3309841,4.150,1,volviendo_a_A,1.3232,8018,-168,-22,-415,-40,0,0,4,10999
3309891,4.200,1,volviendo_a_A,1.3057,7982,-175,-21,-427,-40,0,0,4,10882
3309941,4.250,1,volviendo_a_A,1.2865,7982,-183,-23,-439,-40,0,0,4,10996
3309991,4.300,1,volviendo_a_A,1.2648,7982,-193,-26,-444,-40,0,0,4,10998
3310041,4.350,1,volviendo_a_A,1.2398,7982,-201,-30,-454,-40,0,0,4,11000
3310091,4.400,1,volviendo_a_A,1.2123,7973,-209,-33,-452,-40,0,0,4,10882
3310141,4.450,1,volviendo_a_A,1.1823,7973,-215,-36,-449,-40,0,0,4,10999
3310191,4.500,1,volviendo_a_A,1.1490,7973,-221,-40,-452,-40,0,0,4,10998
3310241,4.550,1,volviendo_a_A,1.1148,7973,-227,-41,-449,-40,0,0,4,10999
3310291,4.600,1,volviendo_a_A,1.0798,7978,-231,-42,-443,-40,0,0,4,10880
3310341,4.650,1,volviendo_a_A,1.0423,7978,-234,-45,-442,-40,0,0,4,10997
3310391,4.700,1,volviendo_a_A,1.0048,7978,-234,-45,-436,-40,0,0,4,10999
3310441,4.750,1,volviendo_a_A,0.9657,7978,-234,-47,-431,-40,0,0,4,10998
3310491,4.800,1,volviendo_a_A,0.9265,7974,-235,-47,-420,-40,0,0,4,10884
3310541,4.850,1,volviendo_a_A,0.8865,7974,-235,-48,-418,-40,0,0,4,10998
3310591,4.900,1,volviendo_a_A,0.8482,7974,-235,-46,-422,-40,0,0,4,10999
3310641,4.950,1,volviendo_a_A,0.8115,7974,-235,-44,-417,-40,0,0,4,10998
3310691,5.000,1,volviendo_a_A,0.7773,7947,-236,-41,-418,-40,0,0,4,10879
3310741,5.050,1,volviendo_a_A,0.7457,7947,-238,-38,-418,-40,0,0,4,10998
3310791,5.100,1,volviendo_a_A,0.7157,7947,-241,-36,-422,-40,0,0,4,10997
3310841,5.150,1,volviendo_a_A,0.6857,7947,-245,-36,-428,-40,0,0,4,10999
3310891,5.200,1,volviendo_a_A,0.6557,7925,-250,-36,-433,-40,0,0,4,10883
3310941,5.250,1,volviendo_a_A,0.6273,7925,-257,-34,-434,-40,0,0,4,10997
3310991,5.300,1,volviendo_a_A,0.5982,7925,-264,-35,-445,-40,0,0,4,10999
3311041,5.350,1,volviendo_a_A,0.5682,7925,-270,-36,-443,-40,0,0,4,10998
3311091,5.400,1,volviendo_a_A,0.5357,7905,-276,-39,-438,-40,0,0,4,10885
3311141,5.450,1,volviendo_a_A,0.5015,7905,-280,-41,-435,-40,0,0,4,10998
3311191,5.500,1,volviendo_a_A,0.4665,7905,-285,-42,-433,-40,0,0,4,10998
3311241,5.550,1,volviendo_a_A,0.4298,7905,-290,-44,-425,-40,0,0,4,10999
3311291,5.600,1,volviendo_a_A,0.3932,7905,-293,-44,-422,-40,0,0,4,10883
3311341,5.650,1,volviendo_a_A,0.3540,7905,-293,-47,-427,-40,0,0,4,10999
3311391,5.700,1,volviendo_a_A,0.3157,7905,-295,-46,-417,-40,0,0,4,10998
3311441,5.750,1,volviendo_a_A,0.2782,7905,-297,-45,-411,-40,0,0,4,10997
3311491,5.800,1,volviendo_a_A,0.2415,7905,-299,-44,-413,-40,0,0,4,10880
3311541,5.850,1,volviendo_a_A,0.2057,7905,-301,-43,-410,-40,0,0,4,10999
3311591,5.900,1,volviendo_a_A,0.1715,7905,-302,-41,-413,-40,0,0,4,10997
3311641,5.950,1,volviendo_a_A,0.1398,7905,-302,-38,-416,-40,0,0,4,11001
3311691,6.000,1,volviendo_a_A,0.1107,7878,-304,-35,-419,-40,0,0,4,10878
3311741,6.050,1,volviendo_a_A,0.0840,7878,-307,-32,-424,-40,0,0,4,10997
3311791,6.100,1,volviendo_a_A,0.0582,7878,-310,-31,-437,-40,0,0,4,10996
3311841,6.150,1,volviendo_a_A,0.0357,7878,-313,-27,-446,-40,0,0,4,11000
3311891,6.200,1,volviendo_a_A,0.0115,7894,-318,-29,-455,0,0,0,3,10882
3311941,6.250,1,volviendo_a_A,-0.0077,7894,-318,-23,-416,0,1,0,3,10998
3311991,6.300,1,volviendo_a_A,-0.0168,7894,-317,-11,-415,0,1,0,3,10999
3312041,6.350,1,volviendo_a_A,-0.0185,7894,-318,-2,-421,0,1,0,3,10999
